"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"MTB^C","M&T Bank Corporation","1057.5","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mtb^c",
"MDC","M.D.C. Holdings, Inc.","26.35","1356647588.95","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/mdc",
"MHO","M/I Homes, Inc.","24.66","608333421.78","n/a","1993","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/mho",
"MHO^A","M/I Homes, Inc.","25.74","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mho^a",
"MAC","Macerich Company (The)","70.37","10113933668.49","n/a","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mac",
"CLI","Mack-Cali Realty Corporation","28.63","2567780896.1","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cli",
"MGU","Macquarie Global Infrastructure Total Return Fund Inc.","20.74","258592396.82","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/mgu",
"MIC","Macquarie Infrastructure Company","82.8","6775884014.4","n/a","2004","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/mic",
"MFD","Macquarie/First Trust Global","11.85","101235498","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/mfd",
"BMA","Macro Bank Inc.","73.04","4269648298.08","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bma",
"M","Macy&#39;s Inc","29.44","8998926419.2","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/m",
"MCN","Madison Covered Call & Equity Strategy Fund","7.78","149908330.94","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/mcn",
"MSP","Madison Strategic Sector Premium Fund","12","69579492","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/msp",
"MMP","Magellan Midstream Partners L.P.","74.73","17022292042.68","n/a","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/mmp",
"MGA","Magna International, Inc.","42.68","16361564725","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/mga",
"MX","MagnaChip Semiconductor Corporation","7.75","271237437.25","n/a","2011","Technology","Semiconductors","http://www.nasdaq.com/symbol/mx",
"MH^A","Maiden Holdings, Ltd.","25.88","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mh^a",
"MH^C","Maiden Holdings, Ltd.","25.63","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mh^c",
"MHLA","Maiden Holdings, Ltd.","25.63","0","n/a","2016","n/a","n/a","http://www.nasdaq.com/symbol/mhla",
"MHNB","Maiden Holdings, Ltd.","25.46","0","n/a","2012","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mhnb",
"MHNC","Maiden Holdings, Ltd.","26.92","0","n/a","2013","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mhnc",
"MAIN","Main Street Capital Corporation","36.85","1954382053.8","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/main",
"MSCA","Main Street Capital Corporation","26.0185","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/msca",
"MMD","MainStay DefinedTerm Municipal Opportunities Fund","18.9","520781259.6","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/mmd",
"MNK","Mallinckrodt plc","45.46","4812314817.58","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mnk",
"MZF","Managed Duration Investment Grade Municipal Fund","13.48","91670416.48","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/mzf",
"MANU","Manchester United Ltd.","15.8","2591599424","n/a","2012","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/manu",
"MTW","Manitowoc Company, Inc. (The)","6.01","834020242.87","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/mtw",
"MFS","Manitowoc Food Service, Inc.","18.97","2627456429.78","n/a","2016","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mfs",
"MN","Manning & Napier, Inc.","7.15","107277742","n/a","2011","Finance","Investment Managers","http://www.nasdaq.com/symbol/mn",
"MAN","ManpowerGroup","93.63","6278701961.28","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/man",
"MFC","Manulife Financial Corp","18.35","36227614610.45","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/mfc",
"MRO","Marathon Oil Corporation","17.33","14682171621.04","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mro",
"MPC","Marathon Petroleum Corporation","48.9","25810162742.1","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/mpc",
"MMI","Marcus & Millichap, Inc.","25.6","962975820.8","n/a","2013","Finance","Real Estate","http://www.nasdaq.com/symbol/mmi",
"MCS","Marcus Corporation (The)","30.8","851053957.6","n/a","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/mcs",
"MRIN","Marin Software Incorporated","2.35","90814391.7","n/a","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/mrin",
"MHG","Marine Harvest ASA","18.18","8182557153.36","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mhg",
"MPX","Marine Products Corporation","13.25","508209328.25","n/a","n/a","Capital Goods","Marine Transportation","http://www.nasdaq.com/symbol/mpx",
"HZO","MarineMax, Inc.","18.8","490240888.4","n/a","1998","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/hzo",
